"Time","Source","Src Port","Destination","Dst Port","Protocol","Length","Data","Info"
"72.246744895","192.168.1.137","57295","34.149.211.227","443","TCP","60","","57295  >  443 [ACK] Seq=1843 Ack=601 Win=1021 Len=0"
"72.293183412","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"72.293447607","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"72.293966063","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"72.294685201","fe80::150d:e1f2:b6e9:6559","62838","ff02::1:3","5355","LLMNR","95","","Standard query 0x7f68 A BRW7440BBBE4A3A"
"72.294798197","192.168.1.137","62838","224.0.0.252","5355","LLMNR","75","","Standard query 0x7f68 A BRW7440BBBE4A3A"
"72.295251125","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"72.295642745","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"72.370117226","52.12.59.69","443","192.168.1.137","58001","TCP","66","","[TCP Keep-Alive ACK] 443  >  58001 [ACK] Seq=5741 Ack=1888 Win=30464 Len=0 SLE=1887 SRE=1888"
"72.633341529","192.168.1.137","58015","204.79.197.203","443","TLSv1.2","4557","","Application Data"
"72.635602980","204.79.197.203","443","192.168.1.137","58015","TCP","60","","443  >  58015 [ACK] Seq=60096 Ack=10423 Win=4193024 Len=0"
"72.635736596","204.79.197.203","443","192.168.1.137","58015","TCP","60","","443  >  58015 [ACK] Seq=60096 Ack=11863 Win=4194560 Len=0"
"72.636110541","204.79.197.203","443","192.168.1.137","58015","TCP","60","","443  >  58015 [ACK] Seq=60096 Ack=13486 Win=4194560 Len=0"
"72.643390876","204.79.197.203","443","192.168.1.137","58015","TLSv1.2","598","","Application Data"
"72.693069033","192.168.1.137","58015","204.79.197.203","443","TCP","60","","58015  >  443 [ACK] Seq=13486 Ack=60640 Win=262912 Len=0"
"72.708131964","fe80::150d:e1f2:b6e9:6559","62838","ff02::1:3","5355","LLMNR","95","","Standard query 0x7f68 A BRW7440BBBE4A3A"
"72.708132665","192.168.1.137","62838","224.0.0.252","5355","LLMNR","75","","Standard query 0x7f68 A BRW7440BBBE4A3A"
"72.757200252","192.168.1.137","57988","20.44.229.112","443","TLSv1.2","1669","","Application Data"
"72.757200693","192.168.1.137","57988","20.44.229.112","443","TLSv1.2","1771","","Application Data"
"72.760221173","20.44.229.112","443","192.168.1.137","57988","TCP","60","","443  >  57988 [ACK] Seq=25719 Ack=36709 Win=4194560 Len=0"
"72.760302599","20.44.229.112","443","192.168.1.137","57988","TCP","60","","443  >  57988 [ACK] Seq=25719 Ack=38426 Win=4194560 Len=0"
"72.762500944","20.44.229.112","443","192.168.1.137","57988","TLSv1.2","2319","","Application Data"
"72.762551812","192.168.1.137","57988","20.44.229.112","443","TCP","60","","57988  >  443 [ACK] Seq=38426 Ack=27984 Win=263424 Len=0"
"72.764026406","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"72.764996030","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"72.765691755","192.168.1.137","57988","20.44.229.112","443","TLSv1.2","1656","","Application Data"
"72.768529758","20.44.229.112","443","192.168.1.137","57988","TCP","60","","443  >  57988 [ACK] Seq=27984 Ack=40028 Win=4194560 Len=0"
"72.817448553","192.168.1.146","11586","239.255.255.250","1900","SSDP","243","","M-SEARCH * HTTP/1.1 "
"72.852786730","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"73.046208505","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"73.059467028","20.44.229.112","443","192.168.1.137","57988","TLSv1.2","544","","Application Data"
"73.107321261","192.168.1.137","57988","20.44.229.112","443","TCP","60","","57988  >  443 [ACK] Seq=40028 Ack=28474 Win=262912 Len=0"
"73.252229807","142.250.4.95","443","192.168.1.137","57769","TLSv1.2","139","","Application Data"
"73.293532188","192.168.1.137","57769","142.250.4.95","443","TCP","60","","57769  >  443 [ACK] Seq=2008 Ack=968 Win=1022 Len=0"
"73.294037716","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"73.294838369","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"73.308684859","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"73.309101410","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"73.604775687","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"73.676188132","192.168.1.254","44869","192.168.1.255","9995","UDP","139","0130203139322e3136382e312e3235340000000000000000000000000000000000737465â\200\246","44869  >  9995 Len=97"
"73.744468136","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"73.784310373","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"73.806147354","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"73.903502035","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903502456","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903502476","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903736721","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903736891","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903736931","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903736961","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903808608","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859db400800180c2ef03fea4ceda6efdcd00545249030300859db400808d8c8a28â\200\246","Ethernet II"
"73.903808669","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","102","030304859db400c00180c2ef03fea4ceda6efdcd0d54524903030d859db400c08d8c8a28â\200\246","Ethernet II"
"73.903808699","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","180","030304859db400c00180c2ef03fea4ceda6efdcd0d54524903030e859db400c0878c0c8câ\200\246","Ethernet II"
"74.111649058","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"74.145535008","142.251.10.113","443","192.168.1.137","61520","UDP","144","5d703d8f942249f94aed1c57f28bcc3c0601b56f9c2025a959389ec6d29049279bffd745â\200\246","443  >  61520 Len=102"
"74.166556947","192.168.1.137","61520","142.251.10.113","443","UDP","77","5de5e20ce33157ac58accf75c623d82785bbb6ea2b0c72cd9435c8ae299bbb2f95889a","61520  >  443 Len=35"
"74.190576835","192.168.1.227","42434","192.168.1.1","8009","TCP","176","","42434  >  8009 [PSH, ACK] Seq=1541 Ack=1541 Win=501 Len=110 TSval=2919229158 TSecr=1841315750 [TCP segment of a reassembled PDU]"
"74.196288661","192.168.1.1","8009","192.168.1.227","42434","TCP","176","","8009  >  42434 [PSH, ACK] Seq=1541 Ack=1651 Win=503 Len=110 TSval=1841320762 TSecr=2919229158 [TCP segment of a reassembled PDU]"
"74.196378904","192.168.1.227","42434","192.168.1.1","8009","TCP","66","","42434  >  8009 [ACK] Seq=1651 Ack=1651 Win=501 Len=0 TSval=2919229164 TSecr=1841320762"
"74.214159852","192.168.1.137","56461","192.168.1.1","8009","TCP","164","","56461  >  8009 [PSH, ACK] Seq=1541 Ack=1541 Win=1022 Len=110 [TCP segment of a reassembled PDU]"
"74.216084366","192.168.1.1","8009","192.168.1.137","56461","TCP","164","","8009  >  56461 [PSH, ACK] Seq=1541 Ack=1651 Win=507 Len=110 [TCP segment of a reassembled PDU]"
"74.260133551","192.168.1.137","56461","192.168.1.1","8009","TCP","60","","56461  >  8009 [ACK] Seq=1651 Ack=1651 Win=1022 Len=0"
"74.687889292","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"74.688139339","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"74.688812129","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"74.689488394","fe80::150d:e1f2:b6e9:6559","55117","ff02::1:3","5355","LLMNR","95","","Standard query 0xccb2 A BRW7440BBBE4A3A"
"74.689596582","192.168.1.137","55117","224.0.0.252","5355","LLMNR","75","","Standard query 0xccb2 A BRW7440BBBE4A3A"
"74.690060510","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"74.690456168","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
